account_id,account_name,contact_person,country,segment,fund_size_eur,strategic_priority_flag
ACME-EU-00288,Stellar Partners (288),Sarah Müller,ES,PIAO,138325342.00241128,False
ACME-EU-00289,Elysian Fund Mgmt (289),Luca Bianchi,NL,FAM,2018725850.4542158,False
ACME-EU-00290,Rhone Global Partners (290),Robert de Jong,FR,FAM,4967897285.923274,False
ACME-EU-00291,Aragon Strategic (291),Elena Rossi,DE,PIAO,875244797.0381184,False
ACME-EU-00292,Nordic Horizon Wealth (292),Marie Lefebvre,CH,FAM,3363549073.2904234,False
ACME-EU-00293,Vanguard Legacy (293),Klaus Fischer,CH,PIAO,867806934.9643906,False
ACME-EU-00294,Stellar Partners (294),Erik Janssen,CH,FAM,3624210087.816972,False
ACME-EU-00295,Rhone Global Partners (295),Jean-Pierre Dubois,DE,PIAO,2527262987.5208926,True
ACME-EU-00296,Silverstone Ventures (296),Elena Rossi,LU,PIAO,3400178578.736792,False
ACME-EU-00297,Pioneer Equities (297),Sarah Müller,CH,PIAO,1015163006.3952588,False
ACME-EU-00298,Silverstone Ventures (298),Isabelle Fournier,CH,PIAO,3728396034.2699895,False
ACME-EU-00299,Rhone Global Partners (299),Paolo Romano,NL,PIAO,4978099679.053911,False
ACME-EU-00300,Summit Trust (300),Paolo Romano,BE,FAM,3328586852.629173,False
ACME-EU-00301,Nexus Capital EU (301),Luca Bianchi,BE,FAM,2467906510.3663154,False
ACME-EU-00302,Rhone Global Partners (302),Paolo Romano,ES,PIAO,4615946769.107705,False
ACME-EU-00303,Vertex Portfolio (303),Paolo Romano,ES,PIAO,80243359.31714962,True
ACME-EU-00304,Stellar Partners (304),Jean-Pierre Dubois,CH,PIAO,3649887672.9098196,False
ACME-EU-00305,Summit Trust (305),Ana Garcia,NL,FAM,4443843837.552251,False
ACME-EU-00306,Crestview Asset (306),Sofia Conti,CH,PIAO,309311243.5211663,False
ACME-EU-00307,Alpine Peak Capital (307),Isabelle Fournier,ES,PIAO,2250870787.9083753,True
ACME-EU-00308,Nexus Capital EU (308),Sofia Conti,DE,PIAO,1024392550.2960446,False
ACME-EU-00309,Alpine Peak Capital (309),Marco Moretti,DE,PIAO,2833024309.7735624,False
ACME-EU-00310,Vanguard Legacy (310),Hans Schmidt,LU,FAM,3248065250.059699,True
ACME-EU-00311,Vertex Portfolio (311),Ana Garcia,FR,PIAO,1513813291.4608462,True
ACME-EU-00312,Silverstone Ventures (312),Sofia Conti,BE,PIAO,2300448366.720826,False
ACME-EU-00313,Aragon Strategic (313),Elena Rossi,NL,FAM,1397418086.897521,False
ACME-EU-00314,Solaris Institutional (314),Elena Rossi,IT,PIAO,1847586431.1111138,False
ACME-EU-00315,Obsidian Capital (315),Sofia Conti,BE,PIAO,798540243.4854295,True
ACME-EU-00316,Beacon Asset Corp (316),Erik Janssen,IT,FAM,4427911658.484571,False
ACME-EU-00317,Nexus Capital EU (317),Sofia Conti,FR,FAM,51042042.38512301,False
ACME-EU-00318,Rhone Global Partners (318),Paolo Romano,FR,FAM,4412163523.032498,False
ACME-EU-00319,Summit Trust (319),Marco Moretti,CH,PIAO,2858822712.8703427,True
ACME-EU-00320,Ironclad Holdings (320),Sarah Müller,ES,PIAO,1658957563.0409105,False
ACME-EU-00321,Beacon Asset Corp (321),Robert de Jong,FR,FAM,3615562570.1761885,False
ACME-EU-00322,Luminara Equity (322),Ana Garcia,FR,FAM,2539253007.161459,False
ACME-EU-00323,Ironclad Holdings (323),Ana Garcia,IT,FAM,2496044181.879925,False
ACME-EU-00324,Pioneer Equities (324),Sofia Conti,ES,PIAO,551601272.3119133,False
ACME-EU-00325,Silverstone Ventures (325),Julia Weber,FR,PIAO,1948190613.701098,False
ACME-EU-00326,Vertex Portfolio (326),Isabelle Fournier,BE,FAM,1206080664.9378264,False
ACME-EU-00327,Stellar Partners (327),Luca Bianchi,LU,PIAO,79463832.07580195,False
ACME-EU-00328,Obsidian Capital (328),Isabelle Fournier,FR,FAM,1801138054.2797842,False
ACME-EU-00329,Stellar Partners (329),Robert de Jong,LU,PIAO,450020824.9985981,False
ACME-EU-00330,Marathon Growth (330),Elena Rossi,ES,PIAO,1284893358.5882008,False
ACME-EU-00331,Azure Blue Fund (331),Sofia Conti,CH,PIAO,463490589.2942892,False
ACME-EU-00332,Crestview Asset (332),Elena Rossi,NL,PIAO,505607186.1564379,True
ACME-EU-00333,Alpine Peak Capital (333),Elena Rossi,ES,FAM,995857460.7815262,False
ACME-EU-00334,Alpine Peak Capital (334),Julia Weber,IT,PIAO,4999246373.187514,True
ACME-EU-00335,Azure Blue Fund (335),Elena Rossi,NL,PIAO,11918530.143386612,False
ACME-EU-00336,Vanguard Legacy (336),Robert de Jong,BE,FAM,3193724507.9659057,True
ACME-EU-00337,Pioneer Equities (337),Marie Lefebvre,DE,PIAO,707077246.4347601,False
ACME-EU-00338,Nexus Capital EU (338),Marco Moretti,LU,FAM,4603220055.417169,True
ACME-EU-00339,Elysian Fund Mgmt (339),Klaus Fischer,LU,FAM,469070833.7748125,False
ACME-EU-00340,Crestview Asset (340),Luca Bianchi,LU,PIAO,4775360872.4440565,False
ACME-EU-00341,Solaris Institutional (341),Sofia Conti,ES,PIAO,3055021011.0299063,False
ACME-EU-00342,Nordic Horizon Wealth (342),Erik Janssen,LU,FAM,7339116.50053574,False
ACME-EU-00343,Silverstone Ventures (343),Robert de Jong,CH,FAM,4470141982.386113,False
ACME-EU-00344,Vertex Portfolio (344),Paolo Romano,LU,FAM,2609037295.0332246,False
ACME-EU-00345,Marathon Growth (345),Marie Lefebvre,IT,PIAO,1314086006.9170923,False
ACME-EU-00346,Marathon Growth (346),Luca Bianchi,BE,FAM,3836628608.4006352,False
ACME-EU-00347,Nordic Horizon Wealth (347),Robert de Jong,LU,FAM,4633401103.880463,False
ACME-EU-00348,Beacon Asset Corp (348),Marie Lefebvre,LU,FAM,2418970424.910823,False
ACME-EU-00349,Luminara Equity (349),Elena Rossi,NL,PIAO,1578451818.7411113,False
ACME-EU-00350,Elysian Fund Mgmt (350),Erik Janssen,BE,FAM,3944936674.5506988,False
ACME-EU-00351,Ironclad Holdings (351),Marco Moretti,LU,PIAO,3409245703.4444847,False
ACME-EU-00352,Pioneer Equities (352),Sofia Conti,ES,PIAO,4443873666.2676115,False
ACME-EU-00353,Crestview Asset (353),Ana Garcia,FR,FAM,3462877549.7932034,False
ACME-EU-00354,Rhone Global Partners (354),Isabelle Fournier,CH,PIAO,1218398166.158782,False
ACME-EU-00355,Vertex Portfolio (355),Hans Schmidt,ES,FAM,4658364589.545336,False
ACME-EU-00356,Pioneer Equities (356),Klaus Fischer,DE,PIAO,525073900.2827506,False
ACME-EU-00357,Obsidian Capital (357),Marco Moretti,ES,PIAO,1340445807.7841325,True
ACME-EU-00358,Ironclad Holdings (358),Ana Garcia,NL,FAM,2601452844.011704,True
ACME-EU-00359,Summit Trust (359),Sarah Müller,NL,FAM,2829144388.328436,False
ACME-EU-00360,Nexus Capital EU (360),Sofia Conti,LU,FAM,77537622.54790024,False
ACME-EU-00361,Azure Blue Fund (361),Robert de Jong,ES,PIAO,3903083056.3788786,False
ACME-EU-00362,Vanguard Legacy (362),Sarah Müller,NL,PIAO,1808674984.8085222,False
ACME-EU-00363,Azure Blue Fund (363),Ana Garcia,FR,FAM,2032686286.469687,False
ACME-EU-00364,Nordic Horizon Wealth (364),Marco Moretti,BE,FAM,4047038352.6402917,False
ACME-EU-00365,Aragon Strategic (365),Robert de Jong,ES,PIAO,1897037675.2459953,False
ACME-EU-00366,Marathon Growth (366),Sofia Conti,CH,PIAO,237077157.59727934,False
ACME-EU-00367,Silverstone Ventures (367),Paolo Romano,FR,PIAO,883022412.5812812,False
ACME-EU-00368,Silverstone Ventures (368),Hans Schmidt,LU,FAM,4779559958.768523,False
ACME-EU-00369,Crestview Asset (369),Elena Rossi,BE,PIAO,352956406.6501683,False
ACME-EU-00370,Alpine Peak Capital (370),Robert de Jong,CH,FAM,1775301073.6391132,False
ACME-EU-00371,Obsidian Capital (371),Paolo Romano,LU,PIAO,2516392656.0896716,False
ACME-EU-00372,Vertex Portfolio (372),Sofia Conti,CH,PIAO,2466910855.865462,False
ACME-EU-00373,Ironclad Holdings (373),Sofia Conti,LU,FAM,20795755.11770162,False
ACME-EU-00374,Silverstone Ventures (374),Robert de Jong,CH,FAM,2506312494.555994,False
ACME-EU-00375,Obsidian Capital (375),Marco Moretti,BE,FAM,1919478517.4290688,False
ACME-EU-00376,Beacon Asset Corp (376),Paolo Romano,FR,PIAO,4860424598.037312,False
ACME-EU-00377,Nordic Horizon Wealth (377),Marco Moretti,CH,PIAO,796636260.8851553,False
ACME-EU-00378,Rhone Global Partners (378),Marie Lefebvre,CH,PIAO,1771416829.6007154,False
ACME-EU-00379,Marathon Growth (379),Ana Garcia,IT,FAM,2097987943.964009,True
ACME-EU-00380,Obsidian Capital (380),Jean-Pierre Dubois,ES,PIAO,1954076991.967643,False
ACME-EU-00381,Azure Blue Fund (381),Robert de Jong,BE,FAM,3329488307.4316607,False
ACME-EU-00382,Nordic Horizon Wealth (382),Klaus Fischer,LU,FAM,1078348774.8812964,False
ACME-EU-00383,Stellar Partners (383),Sofia Conti,BE,FAM,1106136692.5171452,False
ACME-EU-00384,Nordic Horizon Wealth (384),Isabelle Fournier,NL,PIAO,3646325531.5557647,False
ACME-EU-00385,Crestview Asset (385),Robert de Jong,LU,PIAO,2501952302.87222,False
ACME-EU-00386,Vanguard Legacy (386),Ana Garcia,BE,FAM,2076363224.6104946,True
ACME-EU-00387,Stellar Partners (387),Erik Janssen,FR,PIAO,846846055.3345817,False
ACME-EU-00388,Pioneer Equities (388),Erik Janssen,LU,FAM,938448587.3379209,False
ACME-EU-00389,Nordic Horizon Wealth (389),Luca Bianchi,LU,FAM,53747632.442686826,False
ACME-EU-00390,Marathon Growth (390),Klaus Fischer,BE,PIAO,458039918.0396845,False
ACME-EU-00391,Obsidian Capital (391),Sofia Conti,LU,FAM,2784636634.756515,False
ACME-EU-00392,Obsidian Capital (392),Sarah Müller,IT,FAM,4459473776.912041,False
ACME-EU-00393,Beacon Asset Corp (393),Sofia Conti,ES,PIAO,1436536660.8876567,False
ACME-EU-00394,Luminara Equity (394),Marie Lefebvre,LU,FAM,1639408382.2547445,False
ACME-EU-00395,Silverstone Ventures (395),Elena Rossi,ES,FAM,578912447.4469495,False
ACME-EU-00396,Nordic Horizon Wealth (396),Paolo Romano,BE,FAM,1943766097.0899067,False
ACME-EU-00397,Nexus Capital EU (397),Sofia Conti,CH,FAM,187071301.1420765,False
ACME-EU-00398,Nordic Horizon Wealth (398),Jean-Pierre Dubois,DE,FAM,4588085880.613239,False
ACME-EU-00399,Luminara Equity (399),Hans Schmidt,DE,FAM,3365883629.274519,False
ACME-EU-00400,Alpine Peak Capital (400),Erik Janssen,CH,FAM,4953753298.156701,False
ACME-EU-00401,Pioneer Equities (401),Hans Schmidt,CH,PIAO,4414232990.22979,False
ACME-EU-00402,Nexus Capital EU (402),Hans Schmidt,CH,PIAO,2365479977.897065,True
ACME-EU-00403,Azure Blue Fund (403),Marco Moretti,FR,FAM,2598905470.720734,False
ACME-EU-00404,Silverstone Ventures (404),Hans Schmidt,DE,FAM,953689656.5394521,False
ACME-EU-00405,Nordic Horizon Wealth (405),Elena Rossi,CH,PIAO,2310734674.8549385,False
ACME-EU-00406,Ironclad Holdings (406),Marie Lefebvre,FR,PIAO,4515236339.590566,False
ACME-EU-00407,Luminara Equity (407),Sarah Müller,NL,PIAO,255216264.7554698,True
ACME-EU-00408,Obsidian Capital (408),Hans Schmidt,LU,PIAO,4317920458.18855,True
ACME-EU-00409,Obsidian Capital (409),Klaus Fischer,FR,PIAO,1705398060.411406,False
ACME-EU-00410,Alpine Peak Capital (410),Robert de Jong,DE,FAM,4497664312.716453,False
ACME-EU-00411,Vanguard Legacy (411),Klaus Fischer,BE,PIAO,4704458651.801082,False
ACME-EU-00412,Pioneer Equities (412),Robert de Jong,NL,PIAO,3354653570.1225276,False
ACME-EU-00413,Marathon Growth (413),Marco Moretti,DE,PIAO,3322454509.1767964,False
ACME-EU-00414,Summit Trust (414),Elena Rossi,LU,FAM,2264318934.2059917,True
ACME-EU-00415,Rhone Global Partners (415),Sarah Müller,FR,FAM,4177865582.4939938,False
ACME-EU-00416,Silverstone Ventures (416),Jean-Pierre Dubois,IT,FAM,4808102179.407983,False
ACME-EU-00417,Silverstone Ventures (417),Ana Garcia,ES,FAM,3875633919.895257,False
ACME-EU-00418,Azure Blue Fund (418),Sarah Müller,LU,FAM,3110061732.0497894,True
ACME-EU-00419,Solaris Institutional (419),Ana Garcia,DE,FAM,3034357686.2108626,False
ACME-EU-00420,Nordic Horizon Wealth (420),Klaus Fischer,CH,PIAO,4247500038.016728,False
ACME-EU-00421,Marathon Growth (421),Luca Bianchi,FR,FAM,2706477625.0907207,False
ACME-EU-00422,Rhone Global Partners (422),Erik Janssen,CH,FAM,4019495571.3578644,False
ACME-EU-00423,Silverstone Ventures (423),Ana Garcia,CH,PIAO,2544917390.6160545,False
ACME-EU-00424,Silverstone Ventures (424),Marie Lefebvre,CH,FAM,313158930.59464675,False
ACME-EU-00425,Vertex Portfolio (425),Isabelle Fournier,CH,PIAO,1920351097.511872,False
ACME-EU-00426,Nexus Capital EU (426),Marie Lefebvre,CH,PIAO,2222760347.399822,False
ACME-EU-00427,Solaris Institutional (427),Sofia Conti,NL,FAM,708944607.6880994,True
ACME-EU-00428,Marathon Growth (428),Erik Janssen,DE,PIAO,513379149.6168748,True
ACME-EU-00429,Ironclad Holdings (429),Erik Janssen,LU,PIAO,2677789283.3351135,False
ACME-EU-00430,Marathon Growth (430),Robert de Jong,DE,PIAO,426633039.1438547,True
ACME-EU-00431,Stellar Partners (431),Elena Rossi,LU,PIAO,1515422894.2825298,False
ACME-EU-00432,Alpine Peak Capital (432),Julia Weber,ES,FAM,3723240282.8394165,False
ACME-EU-00433,Azure Blue Fund (433),Marco Moretti,FR,PIAO,4822196465.660336,False
ACME-EU-00434,Summit Trust (434),Klaus Fischer,IT,FAM,3589635032.179091,False
ACME-EU-00435,Rhone Global Partners (435),Isabelle Fournier,NL,PIAO,4963135116.7158985,False
ACME-EU-00436,Vanguard Legacy (436),Ana Garcia,FR,PIAO,3491991518.425734,False
ACME-EU-00437,Vertex Portfolio (437),Hans Schmidt,NL,PIAO,1469678558.8009832,True
ACME-EU-00438,Nexus Capital EU (438),Elena Rossi,LU,FAM,3360590649.9863043,False
ACME-EU-00439,Alpine Peak Capital (439),Isabelle Fournier,DE,FAM,3511081669.219322,False
ACME-EU-00440,Azure Blue Fund (440),Marco Moretti,CH,FAM,1859263196.0976865,False
ACME-EU-00441,Aragon Strategic (441),Robert de Jong,ES,PIAO,89551539.19633569,False
ACME-EU-00442,Beacon Asset Corp (442),Klaus Fischer,ES,PIAO,3516295724.0926595,False
ACME-EU-00443,Luminara Equity (443),Elena Rossi,BE,PIAO,109478776.28243256,False
ACME-EU-00444,Summit Trust (444),Marco Moretti,IT,PIAO,3156309202.2222958,True
ACME-EU-00445,Ironclad Holdings (445),Luca Bianchi,ES,FAM,818918827.2240329,False
ACME-EU-00446,Solaris Institutional (446),Luca Bianchi,CH,PIAO,2828452035.2124686,False
ACME-EU-00447,Luminara Equity (447),Marie Lefebvre,DE,FAM,2520061213.8776193,False
ACME-EU-00448,Luminara Equity (448),Marie Lefebvre,IT,PIAO,68554697.88860668,False
ACME-EU-00449,Nexus Capital EU (449),Marco Moretti,LU,FAM,1814966219.1585221,False
ACME-EU-00450,Nordic Horizon Wealth (450),Isabelle Fournier,FR,FAM,3005854745.8141174,False
ACME-EU-00451,Aragon Strategic (451),Marie Lefebvre,LU,PIAO,4243184152.942,False
ACME-EU-00452,Rhone Global Partners (452),Klaus Fischer,CH,PIAO,4443321927.068749,False
ACME-EU-00453,Vanguard Legacy (453),Elena Rossi,CH,FAM,2419766000.196083,True
ACME-EU-00454,Rhone Global Partners (454),Isabelle Fournier,ES,PIAO,3642384014.0098915,True
ACME-EU-00455,Obsidian Capital (455),Marie Lefebvre,IT,PIAO,1582956428.0907547,False
ACME-EU-00456,Luminara Equity (456),Jean-Pierre Dubois,DE,FAM,1711589842.3875287,False
ACME-EU-00457,Summit Trust (457),Ana Garcia,LU,FAM,973123132.3923864,True
ACME-EU-00458,Vanguard Legacy (458),Jean-Pierre Dubois,BE,FAM,2810178601.856203,False
ACME-EU-00459,Beacon Asset Corp (459),Paolo Romano,LU,FAM,1573506190.4858987,False
ACME-EU-00460,Nordic Horizon Wealth (460),Luca Bianchi,NL,PIAO,422770111.29608667,False
ACME-EU-00461,Marathon Growth (461),Robert de Jong,NL,FAM,3425345427.2292304,False
ACME-EU-00462,Vanguard Legacy (462),Sarah Müller,DE,FAM,3539058284.8193855,False
ACME-EU-00463,Ironclad Holdings (463),Ana Garcia,DE,FAM,1800602101.4765103,False
ACME-EU-00464,Rhone Global Partners (464),Luca Bianchi,NL,PIAO,384540273.880658,False
ACME-EU-00465,Aragon Strategic (465),Isabelle Fournier,BE,FAM,2132062289.2997262,False
ACME-EU-00466,Vanguard Legacy (466),Isabelle Fournier,IT,PIAO,2212234954.793027,True
ACME-EU-00467,Vanguard Legacy (467),Isabelle Fournier,NL,FAM,3343685753.604567,False
ACME-EU-00468,Pioneer Equities (468),Robert de Jong,DE,FAM,1577766539.9021587,False
ACME-EU-00469,Obsidian Capital (469),Jean-Pierre Dubois,ES,PIAO,3413313799.6267457,False
ACME-EU-00470,Ironclad Holdings (470),Sarah Müller,FR,FAM,4357571220.245184,False
ACME-EU-00471,Azure Blue Fund (471),Klaus Fischer,BE,FAM,1188192725.768637,False
ACME-EU-00472,Vanguard Legacy (472),Marie Lefebvre,CH,PIAO,4894618861.043379,True
ACME-EU-00473,Luminara Equity (473),Isabelle Fournier,BE,FAM,1932454317.546898,False
ACME-EU-00474,Marathon Growth (474),Julia Weber,ES,FAM,1337026167.0501616,True
ACME-EU-00475,Aragon Strategic (475),Paolo Romano,ES,FAM,2108134401.3689423,False
ACME-EU-00476,Azure Blue Fund (476),Ana Garcia,CH,FAM,472892982.04339194,False
ACME-EU-00477,Marathon Growth (477),Elena Rossi,LU,PIAO,629403826.6540662,False
ACME-EU-00478,Aragon Strategic (478),Marie Lefebvre,DE,FAM,2072755800.7946887,False
ACME-EU-00479,Beacon Asset Corp (479),Julia Weber,NL,PIAO,3812460165.173561,False
ACME-EU-00480,Stellar Partners (480),Sarah Müller,LU,FAM,4501660885.63288,False
ACME-EU-00481,Pioneer Equities (481),Robert de Jong,IT,PIAO,3324425135.590638,False
ACME-EU-00482,Azure Blue Fund (482),Klaus Fischer,BE,FAM,526992556.63561046,False
ACME-EU-00483,Crestview Asset (483),Klaus Fischer,CH,PIAO,3360426791.140495,False
ACME-EU-00484,Obsidian Capital (484),Sarah Müller,BE,FAM,3177504175.5941567,True
ACME-EU-00485,Nordic Horizon Wealth (485),Elena Rossi,LU,PIAO,4029013827.548363,True
ACME-EU-00486,Rhone Global Partners (486),Ana Garcia,ES,PIAO,4126418084.594252,True
ACME-EU-00487,Marathon Growth (487),Sofia Conti,NL,FAM,4341147175.819116,False
ACME-EU-00488,Pioneer Equities (488),Elena Rossi,BE,PIAO,2071243441.3809128,False
ACME-EU-00489,Luminara Equity (489),Klaus Fischer,IT,FAM,3489624112.3653693,False
ACME-EU-00490,Obsidian Capital (490),Marco Moretti,ES,FAM,1341983544.2526314,False
ACME-EU-00491,Beacon Asset Corp (491),Ana Garcia,IT,FAM,4996682063.637538,True
ACME-EU-00492,Ironclad Holdings (492),Sarah Müller,NL,FAM,877495872.6429228,False
ACME-EU-00493,Nexus Capital EU (493),Klaus Fischer,BE,FAM,51562043.87251821,False
ACME-EU-00494,Beacon Asset Corp (494),Klaus Fischer,FR,PIAO,744894763.8763618,True
ACME-EU-00495,Stellar Partners (495),Isabelle Fournier,LU,FAM,3879585575.4310894,False
ACME-EU-00496,Nordic Horizon Wealth (496),Sarah Müller,BE,FAM,2234471598.864549,False
ACME-EU-00497,Rhone Global Partners (497),Sofia Conti,LU,FAM,2238053738.804331,False
ACME-EU-00498,Solaris Institutional (498),Sarah Müller,NL,FAM,4775159575.138731,False
ACME-EU-00499,Solaris Institutional (499),Sofia Conti,BE,FAM,4598254905.232343,False
ACME-EU-00500,Summit Trust (500),Ana Garcia,LU,FAM,1556662494.282242,True
ACME-EU-00501,Crestview Asset (501),Paolo Romano,CH,PIAO,1046081585.7755499,False
ACME-EU-00502,Marathon Growth (502),Marco Moretti,LU,PIAO,4242562567.4587646,False
ACME-EU-00503,Aragon Strategic (503),Marie Lefebvre,BE,FAM,4530189336.150771,False
ACME-EU-00504,Nexus Capital EU (504),Sarah Müller,DE,PIAO,2708443017.0696363,False
ACME-EU-00505,Marathon Growth (505),Julia Weber,BE,FAM,3147489131.8743854,False
ACME-EU-00506,Vanguard Legacy (506),Luca Bianchi,BE,FAM,1285314509.1767745,False
ACME-EU-00507,Elysian Fund Mgmt (507),Hans Schmidt,LU,FAM,4004212637.2046447,False
ACME-EU-00508,Beacon Asset Corp (508),Hans Schmidt,IT,FAM,3160980019.8166666,False
ACME-EU-00509,Stellar Partners (509),Sarah Müller,FR,FAM,2518064042.978685,False
ACME-EU-00510,Ironclad Holdings (510),Sofia Conti,IT,PIAO,301482671.8359007,False
ACME-EU-00511,Vertex Portfolio (511),Julia Weber,LU,PIAO,4579758877.593257,False
ACME-EU-00512,Nexus Capital EU (512),Paolo Romano,IT,PIAO,3077641650.5016456,False
ACME-EU-00513,Aragon Strategic (513),Isabelle Fournier,ES,PIAO,964262782.3701469,False
ACME-EU-00514,Summit Trust (514),Sofia Conti,DE,FAM,3032324198.7982807,True
ACME-EU-00515,Alpine Peak Capital (515),Robert de Jong,IT,PIAO,3387639307.845627,False
ACME-EU-00516,Nordic Horizon Wealth (516),Robert de Jong,CH,FAM,2629325913.0794444,False
ACME-EU-00517,Nordic Horizon Wealth (517),Ana Garcia,NL,PIAO,3590790588.0421567,False
ACME-EU-00518,Elysian Fund Mgmt (518),Hans Schmidt,CH,PIAO,2907688285.695193,False
ACME-EU-00519,Azure Blue Fund (519),Sarah Müller,NL,PIAO,4738900140.578709,False
ACME-EU-00520,Vertex Portfolio (520),Robert de Jong,BE,PIAO,269431695.9179349,False
ACME-EU-00521,Obsidian Capital (521),Sarah Müller,ES,FAM,532122296.6393329,False
ACME-EU-00522,Ironclad Holdings (522),Ana Garcia,DE,PIAO,869184513.1347449,False
ACME-EU-00523,Silverstone Ventures (523),Hans Schmidt,CH,PIAO,3451165181.9510565,False
ACME-EU-00524,Pioneer Equities (524),Elena Rossi,DE,FAM,3228333767.8762937,False
ACME-EU-00525,Vanguard Legacy (525),Paolo Romano,CH,FAM,4460402242.18826,False
ACME-EU-00526,Beacon Asset Corp (526),Luca Bianchi,BE,PIAO,3664654386.966608,False
ACME-EU-00527,Ironclad Holdings (527),Luca Bianchi,NL,FAM,2542269082.335397,True
ACME-EU-00528,Luminara Equity (528),Robert de Jong,FR,FAM,4959167130.525688,True
ACME-EU-00529,Luminara Equity (529),Luca Bianchi,ES,FAM,1331273672.8903265,False
ACME-EU-00530,Elysian Fund Mgmt (530),Klaus Fischer,CH,PIAO,4166125107.267484,False
ACME-EU-00531,Azure Blue Fund (531),Paolo Romano,CH,FAM,2134525070.5974028,False
ACME-EU-00532,Marathon Growth (532),Sofia Conti,BE,PIAO,3244026959.239795,False
ACME-EU-00533,Beacon Asset Corp (533),Elena Rossi,ES,PIAO,3636615083.7917175,False
ACME-EU-00534,Nexus Capital EU (534),Paolo Romano,NL,PIAO,3169136681.8644915,False
ACME-EU-00535,Azure Blue Fund (535),Klaus Fischer,NL,PIAO,703396008.2398578,False
ACME-EU-00536,Beacon Asset Corp (536),Erik Janssen,CH,FAM,2215312102.7289157,False
ACME-EU-00537,Rhone Global Partners (537),Sofia Conti,FR,PIAO,2807630451.2876887,False
ACME-EU-00538,Ironclad Holdings (538),Klaus Fischer,FR,FAM,4245369752.1338053,True
ACME-EU-00539,Ironclad Holdings (539),Sarah Müller,DE,PIAO,2218785098.244063,False
